country,year,child_mortality,life_expectancy,fertility,population,gdp,continent
Akrotiri and Dhekelia,1832,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1833,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1834,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1835,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1836,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1837,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1838,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1839,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1840,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1841,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1842,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1843,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1844,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1845,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1846,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1847,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1848,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1849,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1850,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1851,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1852,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1853,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1854,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1855,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1856,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1857,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1858,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1859,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1860,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1861,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1862,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1863,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1864,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1865,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1866,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1867,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1868,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1869,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1870,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1871,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1872,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1873,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1874,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1875,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1876,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1877,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1878,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1879,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1880,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1881,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1882,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1883,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1884,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1885,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1886,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1887,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1888,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1889,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1890,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1891,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1892,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1893,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1894,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1895,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1896,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1897,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1898,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1899,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1900,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1901,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1902,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1903,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1904,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1905,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1906,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1907,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1908,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1909,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1910,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1911,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1912,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1913,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1914,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1915,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1916,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1917,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1918,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1919,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1920,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1921,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1922,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1923,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1924,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1925,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1926,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1927,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1928,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1929,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1930,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1931,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1932,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1933,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1934,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1935,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1936,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1937,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1938,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1939,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1940,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1941,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1942,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1943,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1944,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1945,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1946,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1947,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1948,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1949,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,1950,NA,NA,NA,10661,NA,Europe
Akrotiri and Dhekelia,1951,NA,NA,NA,10737,NA,Europe
Akrotiri and Dhekelia,1952,NA,NA,NA,10813,NA,Europe
Akrotiri and Dhekelia,1953,NA,NA,NA,10889,NA,Europe
Akrotiri and Dhekelia,1954,NA,NA,NA,10966,NA,Europe
Akrotiri and Dhekelia,1955,NA,NA,NA,11043,NA,Europe
Akrotiri and Dhekelia,1956,NA,NA,NA,11121,NA,Europe
Akrotiri and Dhekelia,1957,NA,NA,NA,11200,NA,Europe
Akrotiri and Dhekelia,1958,NA,NA,NA,11279,NA,Europe
Akrotiri and Dhekelia,1959,NA,NA,NA,11358,NA,Europe
Akrotiri and Dhekelia,1960,NA,NA,NA,11439,NA,Europe
Akrotiri and Dhekelia,1961,NA,NA,NA,11519,NA,Europe
Akrotiri and Dhekelia,1962,NA,NA,NA,11601,NA,Europe
Akrotiri and Dhekelia,1963,NA,NA,NA,11683,NA,Europe
Akrotiri and Dhekelia,1964,NA,NA,NA,11765,NA,Europe
Akrotiri and Dhekelia,1965,NA,NA,NA,11848,NA,Europe
Akrotiri and Dhekelia,1966,NA,NA,NA,11932,NA,Europe
Akrotiri and Dhekelia,1967,NA,NA,NA,12016,NA,Europe
Akrotiri and Dhekelia,1968,NA,NA,NA,12101,NA,Europe
Akrotiri and Dhekelia,1969,NA,NA,NA,12187,NA,Europe
Akrotiri and Dhekelia,1970,NA,NA,NA,12273,NA,Europe
Akrotiri and Dhekelia,1971,NA,NA,NA,12359,NA,Europe
Akrotiri and Dhekelia,1972,NA,NA,NA,12447,NA,Europe
Akrotiri and Dhekelia,1973,NA,NA,NA,12535,NA,Europe
Akrotiri and Dhekelia,1974,NA,NA,NA,12623,NA,Europe
Akrotiri and Dhekelia,1975,NA,NA,NA,12712,NA,Europe
Akrotiri and Dhekelia,1976,NA,NA,NA,12802,NA,Europe
Akrotiri and Dhekelia,1977,NA,NA,NA,12892,NA,Europe
Akrotiri and Dhekelia,1978,NA,NA,NA,12983,NA,Europe
Akrotiri and Dhekelia,1979,NA,NA,NA,13075,NA,Europe
Akrotiri and Dhekelia,1980,NA,NA,NA,13167,NA,Europe
Akrotiri and Dhekelia,1981,NA,NA,NA,13260,NA,Europe
Akrotiri and Dhekelia,1982,NA,NA,NA,13354,NA,Europe
Akrotiri and Dhekelia,1983,NA,NA,NA,13448,NA,Europe
Akrotiri and Dhekelia,1984,NA,NA,NA,13543,NA,Europe
Akrotiri and Dhekelia,1985,NA,NA,NA,13639,NA,Europe
Akrotiri and Dhekelia,1986,NA,NA,NA,13735,NA,Europe
Akrotiri and Dhekelia,1987,NA,NA,NA,13832,NA,Europe
Akrotiri and Dhekelia,1988,NA,NA,NA,13930,NA,Europe
Akrotiri and Dhekelia,1989,NA,NA,NA,14028,NA,Europe
Akrotiri and Dhekelia,1990,NA,NA,NA,14127,NA,Europe
Akrotiri and Dhekelia,1991,NA,NA,NA,14227,NA,Europe
Akrotiri and Dhekelia,1992,NA,NA,NA,14328,NA,Europe
Akrotiri and Dhekelia,1993,NA,NA,NA,14429,NA,Europe
Akrotiri and Dhekelia,1994,NA,NA,NA,14531,NA,Europe
Akrotiri and Dhekelia,1995,NA,NA,NA,14633,NA,Europe
Akrotiri and Dhekelia,1996,NA,NA,NA,14737,NA,Europe
Akrotiri and Dhekelia,1997,NA,NA,NA,14841,NA,Europe
Akrotiri and Dhekelia,1998,NA,NA,NA,14946,NA,Europe
Akrotiri and Dhekelia,1999,NA,NA,NA,15051,NA,Europe
Akrotiri and Dhekelia,2000,NA,NA,NA,15157,NA,Europe
Akrotiri and Dhekelia,2001,NA,NA,NA,15264,NA,Europe
Akrotiri and Dhekelia,2002,NA,NA,NA,15372,NA,Europe
Akrotiri and Dhekelia,2003,NA,NA,NA,15481,NA,Europe
Akrotiri and Dhekelia,2004,NA,NA,NA,15590,NA,Europe
Akrotiri and Dhekelia,2005,NA,NA,NA,15700,NA,Europe
Akrotiri and Dhekelia,2006,NA,NA,NA,15700,NA,Europe
Akrotiri and Dhekelia,2007,NA,NA,NA,15700,NA,Europe
Akrotiri and Dhekelia,2008,NA,NA,NA,15700,NA,Europe
Akrotiri and Dhekelia,2009,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,2010,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,2011,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,2012,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,2013,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,2014,NA,NA,NA,NA,NA,Europe
Akrotiri and Dhekelia,2015,NA,NA,NA,NA,NA,Europe
Albania,1800,375.2,35.4,4.6,410445,NA,Europe
Albania,1801,375.2,35.4,4.6,NA,NA,Europe
Albania,1802,375.2,35.4,4.6,NA,NA,Europe
Albania,1803,375.2,35.4,4.6,NA,NA,Europe
Albania,1804,375.2,35.4,4.6,NA,NA,Europe
Albania,1805,375.2,35.4,4.6,NA,NA,Europe
Albania,1806,375.2,35.4,4.6,NA,NA,Europe
Albania,1807,375.2,35.4,4.6,NA,NA,Europe
Albania,1808,375.2,35.4,4.6,NA,NA,Europe
Albania,1809,375.2,35.4,4.6,NA,NA,Europe
Albania,1810,375.2,35.4,4.6,423591,NA,Europe
Albania,1811,375.2,35.4,4.6,NA,NA,Europe
Albania,1812,375.2,35.4,4.6,NA,NA,Europe
Albania,1813,375.2,35.4,4.6,NA,NA,Europe
Albania,1814,375.2,35.4,4.6,NA,NA,Europe
Albania,1815,375.2,35.4,4.6,NA,NA,Europe
Albania,1816,375.2,35.4,4.6,NA,NA,Europe
Albania,1817,375.2,35.4,4.6,NA,NA,Europe
Albania,1818,375.2,35.4,4.6,NA,NA,Europe
Albania,1819,375.2,35.4,4.6,NA,NA,Europe
Albania,1820,375.2,35.4,4.6,438671,NA,Europe
Albania,1821,375.2,35.4,4.6,NA,NA,Europe
Albania,1822,375.2,35.4,4.6,NA,NA,Europe
Albania,1823,375.2,35.4,4.6,NA,NA,Europe
Albania,1824,375.2,35.4,4.6,NA,NA,Europe
Albania,1825,375.2,35.4,4.6,NA,NA,Europe
Albania,1826,375.2,35.4,4.6,NA,NA,Europe
Albania,1827,375.2,35.4,4.6,NA,NA,Europe
Albania,1828,375.2,35.4,4.6,NA,NA,Europe
Albania,1829,375.2,35.4,4.6,NA,NA,Europe
Albania,1830,375.2,35.4,4.6,457234,NA,Europe
Albania,1831,375.2,35.4,4.6,NA,NA,Europe
Albania,1832,375.2,35.4,4.6,NA,NA,Europe
Albania,1833,375.2,35.4,4.6,NA,NA,Europe
Albania,1834,375.2,35.4,4.6,NA,NA,Europe
Albania,1835,375.2,35.4,4.6,NA,NA,Europe
Albania,1836,375.2,35.4,4.6,NA,NA,Europe
Albania,1837,375.2,35.4,4.6,NA,NA,Europe
Albania,1838,375.2,35.4,4.6,NA,NA,Europe
Albania,1839,375.2,35.4,4.6,NA,NA,Europe
Albania,1840,375.2,35.4,4.6,478227,NA,Europe
Albania,1841,375.2,35.4,4.6,NA,NA,Europe
Albania,1842,375.2,35.4,4.6,NA,NA,Europe
Albania,1843,375.2,35.4,4.6,NA,NA,Europe
Albania,1844,375.2,35.4,4.6,NA,NA,Europe
Albania,1845,375.2,35.4,4.6,NA,NA,Europe
Albania,1846,375.2,35.4,4.6,NA,NA,Europe
Albania,1847,375.2,35.4,4.6,NA,NA,Europe
Albania,1848,375.2,35.4,4.6,NA,NA,Europe
Albania,1849,375.2,35.4,4.6,NA,NA,Europe
Albania,1850,375.2,35.4,4.6,506889,NA,Europe
Albania,1851,375.2,35.4,4.6,NA,NA,Europe
Albania,1852,375.2,35.4,4.6,NA,NA,Europe
Albania,1853,375.2,35.4,4.6,NA,NA,Europe
Albania,1854,375.2,35.4,4.6,NA,NA,Europe
Albania,1855,375.2,35.4,4.6,NA,NA,Europe
Albania,1856,375.2,35.4,4.6,NA,NA,Europe
Albania,1857,375.2,35.4,4.6,NA,NA,Europe
Albania,1858,375.2,35.4,4.6,NA,NA,Europe
Albania,1859,375.2,35.4,4.6,NA,NA,Europe
Albania,1860,375.2,35.4,4.6,552800,NA,Europe
Albania,1861,375.2,35.4,4.6,NA,NA,Europe
Albania,1862,375.2,35.4,4.6,NA,NA,Europe
Albania,1863,375.2,35.4,4.6,NA,NA,Europe
Albania,1864,375.2,35.4,4.6,NA,NA,Europe
Albania,1865,375.2,35.4,4.6,NA,NA,Europe
Albania,1866,375.2,35.4,4.6,NA,NA,Europe
Albania,1867,375.2,35.4,4.6,NA,NA,Europe
Albania,1868,375.2,35.4,4.6,NA,NA,Europe
Albania,1869,375.2,35.4,4.6,NA,NA,Europe
Albania,1870,375.2,35.4,4.6,610036,NA,Europe
Albania,1871,375.2,35.4,4.6,NA,NA,Europe
Albania,1872,375.2,35.4,4.6,NA,NA,Europe
Albania,1873,375.2,35.4,4.6,NA,NA,Europe
Albania,1874,375.2,35.4,4.6,NA,NA,Europe
Albania,1875,375.2,35.4,4.6,NA,NA,Europe
Albania,1876,375.2,35.4,4.6,NA,NA,Europe
Albania,1877,375.2,35.4,4.6,NA,NA,Europe
Albania,1878,375.2,35.4,4.6,NA,NA,Europe
Albania,1879,375.2,35.4,4.6,NA,NA,Europe
Albania,1880,375.2,35.4,4.6,672544,NA,Europe
Albania,1881,375.2,35.4,4.6,NA,NA,Europe
Albania,1882,375.2,35.4,4.6,NA,NA,Europe
Albania,1883,375.2,35.4,4.6,NA,NA,Europe
Albania,1884,375.2,35.4,4.6,NA,NA,Europe
Albania,1885,375.2,35.4,4.6,NA,NA,Europe
Albania,1886,375.2,35.4,4.6,NA,NA,Europe
Albania,1887,375.2,35.4,4.6,NA,NA,Europe
Albania,1888,375.2,35.4,4.6,NA,NA,Europe
Albania,1889,375.2,35.4,4.6,NA,NA,Europe
Albania,1890,375.2,35.4,4.6,741688,NA,Europe
Albania,1891,375.2,35.4,4.6,NA,NA,Europe
Albania,1892,375.2,35.4,4.6,NA,NA,Europe
Albania,1893,375.2,35.4,4.6,NA,NA,Europe
Albania,1894,375.19,35.4,4.6,NA,NA,Europe
Albania,1895,375.16,35.4,4.6,NA,NA,Europe
Albania,1896,375.1,35.4,4.6,NA,NA,Europe
Albania,1897,375.01,35.4,4.6,NA,NA,Europe
Albania,1898,374.86,35.4,4.6,NA,NA,Europe
Albania,1899,374.65,35.4,4.6,NA,NA,Europe
Albania,1900,374.39,35.4,4.6,819950,NA,Europe
Albania,1901,374.07,35.4,4.6,NA,NA,Europe
Albania,1902,373.69,35.4,4.6,NA,NA,Europe
Albania,1903,373.24,35.4,4.6,NA,NA,Europe
Albania,1904,372.75,35.4,4.6,NA,NA,Europe
Albania,1905,372.19,35.4,4.6,NA,NA,Europe
Albania,1906,371.57,35.4,4.6,NA,NA,Europe
Albania,1907,370.9,35.4,4.6,NA,NA,Europe
Albania,1908,370.16,35.4,4.6,NA,NA,Europe
Albania,1909,369.38,35.4,4.6,NA,NA,Europe
Albania,1910,368.56,35.4,4.6,901122,NA,Europe
Albania,1911,367.71,35.4,4.6,NA,NA,Europe
Albania,1912,366.84,35.4,4.6,NA,NA,Europe
Albania,1913,365.96,35.4,4.6,NA,NA,Europe
Albania,1914,365.08,35.4,4.6,NA,NA,Europe
Albania,1915,364.2,35.4,4.6,NA,NA,Europe
Albania,1916,363.32,35.4,4.6,NA,NA,Europe
Albania,1917,362.43,35.4,4.6,NA,NA,Europe
Albania,1918,361.55,19.43,4.6,NA,NA,Europe
Albania,1919,360.67,35.4,4.6,NA,NA,Europe
Albania,1920,359.79,35.4,4.6,963956,NA,Europe
Albania,1921,358.91,35.4,4.6,NA,NA,Europe
Albania,1922,358.03,35.4,4.6,NA,NA,Europe
Albania,1923,357.15,35.4,4.6,NA,NA,Europe
Albania,1924,356.27,35.4,4.6,NA,NA,Europe
Albania,1925,355.39,35.4,4.6,NA,NA,Europe
Albania,1926,354.51,35.4,4.42,NA,NA,Europe
Albania,1927,353.63,35.4,4.25,NA,NA,Europe
Albania,1928,352.75,35.4,4.07,NA,NA,Europe
Albania,1929,351.87,35.4,3.89,NA,NA,Europe
Albania,1930,340.97,36.29,3.72,1015991,NA,Europe
Albania,1931,330.3,37.19,3.54,NA,NA,Europe
Albania,1932,319.85,38.08,3.36,NA,NA,Europe
Albania,1933,309.61,38.98,3.57,NA,NA,Europe
Albania,1934,299.59,39.87,3.77,NA,NA,Europe
Albania,1935,289.77,40.77,3.98,NA,NA,Europe
Albania,1936,280.14,41.66,4.19,NA,NA,Europe
Albania,1937,270.71,42.56,4.39,NA,NA,Europe
Albania,1938,261.46,43.45,4.6,NA,NA,Europe
Albania,1939,253.42,43,3.74,NA,NA,Europe
Albania,1940,244.61,42,4.19,1123210,NA,Europe
Albania,1941,235.96,41.53,3.75,NA,NA,Europe
Albania,1942,227.48,40.06,4.41,NA,NA,Europe
Albania,1943,219.16,37.09,4.58,NA,NA,Europe
Albania,1944,211,34.12,4.76,NA,NA,Europe
Albania,1945,203,47.15,4.93,NA,NA,Europe
Albania,1946,195.16,50.18,5.1,NA,NA,Europe
Albania,1947,187.45,51.71,5.28,NA,NA,Europe
Albania,1948,179.89,52.63,5.45,NA,NA,Europe
Albania,1949,172.44,53.56,5.63,NA,NA,Europe
Albania,1950,165.17,54.48,5.8,1263171,NA,Europe
Albania,1951,161.7,54.72,5.9,1287499,NA,Europe
Albania,1952,158.3,55.23,6.07,1316086,NA,Europe
Albania,1953,154.97,55.85,6.21,1348097,NA,Europe
Albania,1954,151.71,56.59,6.31,1382881,NA,Europe
Albania,1955,148.52,57.45,6.37,1419969,NA,Europe
Albania,1956,145.4,58.42,6.4,1459089,NA,Europe
Albania,1957,142.34,59.48,6.39,1500152,NA,Europe
Albania,1958,139.35,60.6,6.35,1543224,NA,Europe
Albania,1959,136.42,61.75,6.28,1588478,NA,Europe
Albania,1960,133.55,62.87,6.19,1636054,NA,Europe
Albania,1961,130.74,63.92,6.08,1685901,NA,Europe
Albania,1962,127.99,64.84,5.96,1737645,NA,Europe
Albania,1963,125.3,65.6,5.83,1790533,NA,Europe
Albania,1964,122.67,66.18,5.71,1843596,NA,Europe
Albania,1965,120.09,66.59,5.59,1896125,NA,Europe
Albania,1966,117.56,66.88,5.48,1947786,NA,Europe
Albania,1967,115.09,67.11,5.38,1998695,NA,Europe
Albania,1968,112.67,67.32,5.27,2049147,NA,Europe
Albania,1969,110.3,67.55,5.16,2099657,NA,Europe
Albania,1970,107.98,67.83,5.05,2150602,NA,Europe
Albania,1971,105.71,68.16,4.93,2202040,NA,Europe
Albania,1972,103.49,68.53,4.81,2253842,NA,Europe
Albania,1973,101.31,68.93,4.68,2305999,NA,Europe
Albania,1974,99.18,69.35,4.54,2358467,NA,Europe
Albania,1975,97.1,69.77,4.39,2411229,NA,Europe
Albania,1976,95.06,70.17,4.24,2464338,NA,Europe
Albania,1977,93.06,70.54,4.09,2517869,NA,Europe
Albania,1978,91.1,70.86,3.95,2571845,NA,Europe
Albania,1979,84.7,71.14,3.81,2626290,NA,Europe
Albania,1980,78.6,71.39,3.68,2681245,2833406779,Europe
Albania,1981,73,71.63,3.56,2735329,2996203998,Europe
Albania,1982,67.8,71.88,3.46,2788315,3084549973,Europe
Albania,1983,62.8,72.15,3.37,2842620,3118632347,Europe
Albania,1984,58.3,72.42,3.3,2901590,3079599649,Europe
Albania,1985,54.3,72.71,3.23,2966799,3134436354,Europe
Albania,1986,50.7,72.96,3.18,3041003,3311132154,Europe
Albania,1987,47.6,73.14,3.13,3121336,3285045643,Europe
Albania,1988,44.9,73.25,3.08,3197064,3238396691,Europe
Albania,1989,42.5,73.3,3.02,3253659,3556943168,Europe
Albania,1990,40.6,73.3,2.97,3281453,3216343088,Europe
Albania,1991,38.8,73.4,2.92,3275438,2264659407,Europe
Albania,1992,37.3,73.6,2.87,3240613,2101603929,Europe
Albania,1993,36,73.6,2.82,3189623,2303357907,Europe
Albania,1994,34.6,73.6,2.77,3140634,2494536613,Europe
Albania,1995,33.2,73.7,2.72,3106727,2826309982,Europe
Albania,1996,31.8,73.8,2.67,3092034,3083504202,Europe
Albania,1997,30.3,74.1,2.61,3092471,2768986763,Europe
Albania,1998,28.9,74.2,2.54,3102898,3120648082,Europe
Albania,1999,27.5,74.2,2.47,3114851,3435833539,Europe
Albania,2000,26.2,74.7,2.38,3121965,3686649387,Europe
Albania,2001,24.9,75.1,2.29,3124093,3944714844,Europe
Albania,2002,23.6,75.5,2.2,3123112,4059111575,Europe
Albania,2003,22.5,75.7,2.1,3117045,4290480934,Europe
Albania,2004,21.5,75.9,2,3103758,4543619309,Europe
Albania,2005,20.5,76.2,1.92,3082172,4793518372,Europe
Albania,2006,19.5,76.4,1.85,3050741,5033194290,Europe
Albania,2007,18.7,76.6,1.8,3010849,5330152753,Europe
Albania,2008,17.9,76.8,1.76,2968026,5740574515,Europe
Albania,2009,17.3,77,1.74,2929886,5930013474,Europe
Albania,2010,16.6,77.2,1.74,2901883,6137563946,Europe
Albania,2011,16,77.4,1.75,2886010,6321690864,Europe
Albania,2012,15.5,77.5,1.76,2880667,NA,Europe
Albania,2013,14.9,77.7,1.77,2883281,NA,Europe
Albania,2014,14.4,77.9,1.78,2889676,NA,Europe
Albania,2015,14,78,1.78,2896679,NA,Europe
Algeria,1800,460.21,28.82,6.99,2503218,NA,Africa
Algeria,1801,460.21,28.82,6.99,NA,NA,Africa
Algeria,1802,460.21,28.82,6.99,NA,NA,Africa
Algeria,1803,460.21,28.82,6.99,NA,NA,Africa
Algeria,1804,460.21,28.82,6.99,NA,NA,Africa
Algeria,1805,460.21,28.82,6.99,NA,NA,Africa
Algeria,1806,460.21,28.82,6.99,NA,NA,Africa
Algeria,1807,460.21,28.82,6.99,NA,NA,Africa
Algeria,1808,460.21,28.82,6.99,NA,NA,Africa
Algeria,1809,460.21,28.82,6.99,NA,NA,Africa
Algeria,1810,460.21,28.82,6.99,2595056,NA,Africa
Algeria,1811,460.21,28.82,6.99,NA,NA,Africa
Algeria,1812,460.21,28.82,6.99,NA,NA,Africa
Algeria,1813,460.21,28.82,6.99,NA,NA,Africa
Algeria,1814,460.21,28.82,6.99,NA,NA,Africa
Algeria,1815,460.21,28.82,6.99,NA,NA,Africa
Algeria,1816,460.21,28.82,6.99,NA,NA,Africa
Algeria,1817,460.21,28.82,6.99,NA,NA,Africa
Algeria,1818,460.21,28.82,6.99,NA,NA,Africa
Algeria,1819,460.21,28.82,6.99,NA,NA,Africa
Algeria,1820,460.21,28.82,6.99,2713079,NA,Africa
Algeria,1821,460.21,28.82,6.99,NA,NA,Africa
Algeria,1822,460.21,28.82,6.99,NA,NA,Africa
Algeria,1823,460.21,28.82,6.99,NA,NA,Africa
Algeria,1824,460.21,28.82,6.99,NA,NA,Africa
Algeria,1825,460.21,28.82,6.99,NA,NA,Africa
Algeria,1826,460.21,28.82,6.99,NA,NA,Africa
Algeria,1827,460.21,28.82,6.99,NA,NA,Africa
Algeria,1828,460.21,28.82,6.99,NA,NA,Africa
Algeria,1829,460.21,28.82,6.99,NA,NA,Africa
Algeria,1830,460.21,28.82,6.99,2880355,NA,Africa
Algeria,1831,460.21,28.82,6.99,NA,NA,Africa
